,Prediction,NextId,Position
37427,i,46781,7
37428,a,46782,8
37429,l,46783,9
37430,i,46784,10
37431,z,46785,11
37432,e,46786,12
37434,n,46788,1
37435,d,46789,2
37436,u,46790,3
37437,s,46791,4
37438,t,46792,5
37439,r,46793,6
37440,i,46794,7
37441,a,46795,8
37442,l,46796,9
37443,i,46797,10
37444,z,46798,11
37445,e,46799,12
37447,n,46814,1
37448,d,46815,2
37449,u,46816,3
37450,s,46817,4
37451,t,46818,5
37452,r,46819,6
37453,i,46820,7
37454,a,46821,8
37455,l,46822,9
37456,i,46823,10
37457,z,46824,11
37458,e,46825,12
37460,n,46827,1
37461,d,46828,2
37462,u,46829,3
37463,s,46830,4
37464,t,46831,5
37465,r,46832,6
37466,i,46833,7
37467,a,46834,8
37468,l,46835,9
37469,i,46836,10
37470,z,46837,11
37471,e,46838,12
37473,n,46840,1
37474,d,46841,2
37475,u,46842,3
37476,s,46843,4
37477,t,46844,5
37478,r,46845,6
37479,i,46846,7
37480,a,46847,8
37481,l,46848,9
37482,i,46849,10
37483,z,46850,11
37484,e,46851,12
37486,n,46853,1
37487,d,46854,2
37488,u,46855,3
37489,s,46856,4
37490,t,46857,5
37491,r,46858,6
37492,i,46859,7
37493,a,46860,8
37494,l,46861,9
37495,i,46862,10
37496,z,46863,11
37497,e,46864,12
37499,n,46879,1
37500,d,46880,2
37501,u,46881,3
37502,s,46882,4
37503,t,46883,5
37504,r,46884,6
37505,i,46885,7
37506,a,46886,8
37507,l,46887,9
37508,i,46888,10
37509,z,46889,11
37510,e,46890,12
37512,n,46892,1
37513,d,46893,2
37514,u,46894,3
37515,s,46895,4
37516,t,46896,5
37517,r,46897,6
37518,i,46898,7
37519,a,46899,8
37520,l,46900,9
37521,i,46901,10
37522,z,46902,11
37523,e,46903,12
37525,n,46918,1
37526,d,46919,2
37527,u,46920,3
37528,s,46921,4
37529,t,46922,5
37530,r,46923,6
37531,i,46924,7
37532,a,46925,8
37533,l,46926,9
37534,i,46927,10
37535,z,46928,11
37536,e,46929,12
37538,n,46931,1
37539,d,46932,2
37540,u,46933,3
37541,s,46934,4
37542,t,46935,5
37543,r,46936,6
37544,i,46937,7
37545,a,46938,8
37546,l,46939,9
37547,i,46940,10
37548,z,46941,11
37549,e,46942,12
37551,n,46944,1
37552,d,46945,2
37553,u,46946,3
37554,s,46947,4
37555,t,46948,5
37556,r,46949,6
37557,i,46950,7
37558,a,46951,8
37559,l,46952,9
37560,i,46953,10
37561,z,46954,11
37562,e,46955,12
37564,n,46957,1
37565,d,46958,2
37566,u,46959,3
37567,s,46960,4
37568,t,46961,5
37569,r,46962,6
37570,i,46963,7
37571,a,46964,8
37572,l,46965,9
37573,i,46966,10
37574,z,46967,11
37575,e,46968,12
37577,n,46983,1
37578,d,46984,2
37579,u,46985,3
37580,s,46986,4
37581,t,46987,5
37582,r,46988,6
37583,i,46989,7
37584,a,46990,8
37585,l,46991,9
37586,i,46992,10
37587,z,46993,11
37588,e,46994,12
37590,n,46996,1
37591,d,46997,2
37592,u,46998,3
37593,s,46999,4
37594,t,47000,5
37595,r,47001,6
37596,i,47002,7
37597,a,47003,8
37598,l,47004,9
37599,i,47005,10
37600,z,47006,11
37601,e,47007,12
37603,n,47009,1
37604,d,47010,2
37605,u,47011,3
37606,s,47012,4
37607,t,47013,5
37608,r,47014,6
37609,i,47015,7
37610,a,47016,8
37611,l,47017,9
37612,i,47018,10
37613,z,47019,11
37614,e,47020,12
37616,n,47022,1
37617,d,47023,2
37618,u,47024,3
37619,s,47025,4
37620,t,47026,5
37621,r,47027,6
37622,i,47028,7
37623,a,47029,8
37624,l,47030,9
37625,i,47031,10
37626,z,47032,11
37627,e,47033,12
37629,n,47035,1
37630,d,47036,2
37631,u,47037,3
37632,s,47038,4
37633,t,47039,5
37634,r,47040,6
37635,i,47041,7
37636,a,47042,8
37637,l,47043,9
37638,i,47044,10
37639,z,47045,11
37640,e,47046,12
37642,n,47048,1
37643,d,47049,2
37644,u,47050,3
37645,s,47051,4
37646,t,47052,5
37647,r,47053,6
37648,i,47054,7
37649,a,47055,8
37650,l,47056,9
37651,i,47057,10
37652,z,47058,11
37653,e,47059,12
37655,n,47061,1
37656,d,47062,2
37657,u,47063,3
37658,s,47064,4
37659,t,47065,5
37660,r,47066,6
37661,i,47067,7
37662,a,47068,8
37663,l,47069,9
37664,i,47070,10
37665,z,47071,11
37666,e,47072,12
37668,n,47087,1
37669,d,47088,2
37670,u,47089,3
37671,s,47090,4
37672,t,47091,5
37673,r,47092,6
37674,i,47093,7
37675,a,47094,8
37676,l,47095,9
37677,i,47096,10
37678,z,47097,11
37679,e,47098,12
37681,n,47100,1
37682,d,47101,2
37683,u,47102,3
37684,s,47103,4
37685,t,47104,5
37686,r,47105,6
37687,i,47106,7
37688,a,47107,8
37689,l,47108,9
37690,i,47109,10
37691,z,47110,11
37692,e,47111,12
37694,n,47113,1
37695,d,47114,2
37696,u,47115,3
37697,s,47116,4
37698,t,47117,5
37699,r,47118,6
37700,i,47119,7
37701,a,47120,8
37702,l,47121,9
37703,i,47122,10
37704,z,47123,11
37705,e,47124,12
37707,n,47152,1
37708,d,47153,2
37709,u,47154,3
37710,s,47155,4
37711,t,47156,5
37712,r,47157,6
37713,i,47158,7
37714,a,47159,8
37715,l,47160,9
37716,i,47161,10
37717,z,47162,11
37718,e,47163,12
37720,n,47165,1
37721,d,47166,2
37722,u,47167,3
37723,s,47168,4
37724,t,47169,5
37725,r,47170,6
37726,i,47171,7
37727,a,47172,8
37728,l,47173,9
37729,i,47174,10
37730,z,47175,11
37731,e,47176,12
37733,n,47191,1
37734,d,47192,2
37735,u,47193,3
37736,s,47194,4
37737,t,47195,5
37738,r,47196,6
37739,i,47197,7
37740,a,47198,8
37741,l,47199,9
37742,i,47200,10
37743,z,47201,11
37744,e,47202,12
37746,n,47204,1
37747,d,47205,2
37748,u,47206,3
37749,s,47207,4
37750,t,47208,5
37751,r,47209,6
37752,i,47210,7
37753,a,47211,8
37754,l,47212,9
37755,i,47213,10
37756,z,47214,11
37757,e,47215,12
37759,n,47217,1
37760,d,47218,2
37761,u,47219,3
37762,s,47220,4
37763,t,47221,5
37764,r,47222,6
37765,i,47223,7
37766,a,47224,8
37767,l,47225,9
37768,i,47226,10
37769,z,47227,11
37770,e,47228,12
37772,n,47230,1
37773,d,47231,2
37774,u,47232,3
37775,s,47233,4
37776,t,47234,5
37777,r,47235,6
37778,i,47236,7
37779,a,47237,8
37780,l,47238,9
37781,i,47239,10
37782,z,47240,11
37783,e,47241,12
37785,n,47256,1
37786,d,47257,2
37787,u,47258,3
37788,s,47259,4
37789,t,47260,5
37790,r,47261,6
37791,i,47262,7
37792,a,47263,8
37793,l,47264,9
37794,i,47265,10
37795,z,47266,11
37796,e,47267,12
37798,n,47269,1
37799,d,47270,2
37800,u,47271,3
37801,s,47272,4
37802,t,47273,5
37803,r,47274,6
37804,i,47275,7
37805,a,47276,8
37806,l,47277,9
37807,i,47278,10
37808,z,47279,11
37809,e,47280,12
37811,n,47282,1
37812,d,47283,2
37813,u,47284,3
37814,s,47285,4
37815,t,47286,5
37816,r,47287,6
37817,i,47288,7
37818,a,47289,8
37819,l,47290,9
37820,i,47291,10
37821,z,47292,11
37822,e,47293,12
37824,n,47295,1
37825,d,47296,2
37826,u,47297,3
37827,s,47298,4
37828,t,47299,5
37829,r,47300,6
37830,i,47301,7
37831,a,47302,8
37832,l,47303,9
37833,i,47304,10
37834,z,47305,11
37835,e,47306,12
37837,n,47308,1
37838,d,47309,2
37839,u,47310,3
37840,s,47311,4
37841,t,47312,5
37842,r,47313,6
37843,i,47314,7
37844,a,47315,8
37845,l,47316,9
37846,i,47317,10
37847,z,47318,11
37848,e,47319,12
37850,n,47334,1
37851,d,47335,2
37852,u,47336,3
37853,s,47337,4
37854,t,47338,5
37855,r,47339,6
37856,i,47340,7
37857,a,47341,8
37858,l,47342,9
37859,i,47343,10
37860,z,47344,11
37861,e,47345,12
37863,n,47347,1
37864,d,47348,2
37865,u,47349,3
37866,s,47350,4
37867,t,47351,5
37868,r,47352,6
37869,i,47353,7
37870,a,47354,8
37871,l,47355,9
37872,i,47356,10
37873,z,47357,11
37874,e,47358,12
37876,n,47360,1
37877,d,47361,2
37878,u,47362,3
37879,s,47363,4
37880,t,47364,5
37881,r,47365,6
37882,i,47366,7
37883,a,47367,8
37884,l,47368,9
37885,i,47369,10
37886,z,47370,11
37887,e,47371,12
37889,n,47386,1
37890,d,47387,2
37891,u,47388,3
37892,s,47389,4
37893,t,47390,5
37894,r,47391,6
37895,i,47392,7
37896,a,47393,8
37897,l,47394,9
37898,i,47395,10
37899,z,47396,11
37900,e,47397,12
37902,n,47399,1
37903,d,47400,2
37904,u,47401,3
37905,s,47402,4
37906,t,47403,5
37907,r,47404,6
37908,i,47405,7
37909,a,47406,8
37910,l,47407,9
37911,i,47408,10
37912,z,47409,11
37913,e,47410,12
37915,n,47425,1
37916,d,47426,2
37917,u,47427,3
37918,s,47428,4
37919,t,47429,5
37920,r,47430,6
37921,i,47431,7
37922,a,47432,8
37923,l,47433,9
37924,i,47434,10
37925,z,47435,11
37926,e,47436,12
37928,n,47438,1
37929,d,47439,2
37930,u,47440,3
37931,s,47441,4
37932,t,47442,5
37933,r,47443,6
37934,i,47444,7
37935,a,47445,8
37936,l,47446,9
37937,i,47447,10
37938,z,47448,11
37939,e,47449,12
37941,n,47464,1
37942,d,47465,2
37943,u,47466,3
37944,s,47467,4
37945,t,47468,5
37946,r,47469,6
37947,i,47470,7
37948,a,47471,8
37949,l,47472,9
37950,i,47473,10
37951,z,47474,11
37952,e,47475,12
37954,n,47477,1
37955,d,47478,2
37956,u,47479,3
37957,s,47480,4
37958,t,47481,5
37959,r,47482,6
37960,i,47483,7
37961,a,47484,8
37962,l,47485,9
37963,i,47486,10
37964,z,47487,11
37965,e,47488,12
37967,n,47490,1
37968,d,47491,2
37969,u,47492,3
37970,s,47493,4
37971,t,47494,5
37972,r,47495,6
37973,i,47496,7
37974,a,47497,8
37975,l,47498,9
37976,i,47499,10
37977,z,47500,11
37978,e,47501,12
37980,n,47503,1
37981,d,47504,2
37982,u,47505,3
37983,s,47506,4
37984,t,47507,5
37985,r,47508,6
37986,i,47509,7
37987,a,47510,8
37988,l,47511,9
37989,i,47512,10
37990,z,47513,11
37991,e,47514,12
37993,n,47516,1
37994,d,47517,2
37995,u,47518,3
37996,s,47519,4
37997,t,47520,5
37998,r,47521,6
37999,i,47522,7
38000,a,47523,8
38001,l,47524,9
38002,i,47525,10
38003,z,47526,11
38004,e,47527,12
38006,n,47529,1
38007,d,47530,2
38008,u,47531,3
38009,s,47532,4
38010,t,47533,5
38011,r,47534,6
38012,i,47535,7
38013,a,47536,8
38014,l,47537,9
38015,i,47538,10
38016,z,47539,11
38017,e,47540,12
38019,n,47542,1
38020,d,47543,2
38021,u,47544,3
38022,s,47545,4
38023,t,47546,5
38024,r,47547,6
38025,i,47548,7
38026,a,47549,8
38027,l,47550,9
38028,i,47551,10
38029,z,47552,11
38030,e,47553,12
38032,n,47555,1
38033,d,47556,2
38034,u,47557,3
38035,s,47558,4
38036,t,47559,5
38037,r,47560,6
38038,i,47561,7
38039,a,47562,8
38040,l,47563,9
38041,i,47564,10
38042,z,47565,11
38043,e,47566,12
38045,n,47581,1
38046,d,47582,2
38047,u,47583,3
38048,s,47584,4
38049,t,47585,5
38050,r,47586,6
38051,i,47587,7
38052,a,47588,8
38053,l,47589,9
38054,i,47590,10
38055,z,47591,11
38056,e,47592,12
38058,n,47594,1
38059,d,47595,2
38060,u,47596,3
38061,s,47597,4
38062,t,47598,5
38063,r,47599,6
38064,i,47600,7
38065,a,47601,8
38066,l,47602,9
38067,i,47603,10
38068,z,47604,11
38069,e,47605,12
38071,n,47607,1
38072,d,47608,2
38073,u,47609,3
38074,s,47610,4
38075,t,47611,5
38076,r,47612,6
38077,i,47613,7
38078,a,47614,8
38079,l,47615,9
38080,i,47616,10
38081,z,47617,11
38082,e,47618,12
38084,n,47633,1
38085,d,47634,2
38086,u,47635,3
38087,s,47636,4
38088,t,47637,5
38089,r,47638,6
38090,i,47639,7
38091,a,47640,8
38092,l,47641,9
38093,i,47642,10
38094,z,47643,11
38095,e,47644,12
38097,n,47646,1
38098,d,47647,2
38099,u,47648,3
38100,s,47649,4
38101,t,47650,5
38102,r,47651,6
38103,i,47652,7
38104,a,47653,8
38105,l,47654,9
38106,i,47655,10
38107,z,47656,11
38108,e,47657,12
38110,n,47659,1
38111,d,47660,2
38112,u,47661,3
38113,s,47662,4
38114,t,47663,5
38115,r,47664,6
38116,i,47665,7
38117,a,47666,8
38118,l,47667,9
38119,i,47668,10
38120,z,47669,11
38121,e,47670,12
38123,n,47698,1
38124,d,47699,2
38125,u,47700,3
38126,s,47701,4
38127,t,47702,5
38128,r,47703,6
38129,i,47704,7
38130,a,47705,8
38131,l,47706,9
38132,i,47707,10
38133,z,47708,11
38134,e,47709,12
38136,n,47711,1
38137,d,47712,2
38138,u,47713,3
38139,s,47714,4
38140,t,47715,5
38141,r,47716,6
38142,i,47717,7
38143,a,47718,8
38144,l,47719,9
38145,i,47720,10
38146,z,47721,11
38147,e,47722,12
38149,n,47724,1
38150,d,47725,2
38151,u,47726,3
38152,s,47727,4
38153,t,47728,5
38154,r,47729,6
38155,i,47730,7
38156,a,47731,8
38157,l,47732,9
38158,i,47733,10
38159,z,47734,11
38160,e,47735,12
38162,n,47737,1
38163,d,47738,2
38164,u,47739,3
38165,s,47740,4
38166,t,47741,5
38167,r,47742,6
38168,i,47743,7
38169,a,47744,8
38170,l,47745,9
38171,i,47746,10
38172,z,47747,11
38173,e,47748,12
38175,n,47750,1
38176,d,47751,2
38177,u,47752,3
38178,s,47753,4
38179,t,47754,5
38180,r,47755,6
38181,i,47756,7
38182,a,47757,8
38183,l,47758,9
38184,i,47759,10
38185,z,47760,11
38186,e,47761,12
38188,n,47776,1
38189,d,47777,2
38190,u,47778,3
38191,s,47779,4
38192,t,47780,5
38193,r,47781,6
38194,i,47782,7
38195,a,47783,8
38196,l,47784,9
38197,i,47785,10
38198,z,47786,11
38199,e,47787,12
38201,n,47789,1
38202,d,47790,2
38203,u,47791,3
38204,s,47792,4
38205,t,47793,5
38206,r,47794,6
38207,i,47795,7
38208,a,47796,8
38209,l,47797,9
38210,i,47798,10
38211,z,47799,11
38212,e,47800,12
38214,n,47815,1
38215,d,47816,2
38216,u,47817,3
38217,s,47818,4
38218,t,47819,5
38219,r,47820,6
38220,i,47821,7
38221,a,47822,8
38222,l,47823,9
38223,i,47824,10
38224,z,47825,11
38225,e,47826,12
38227,n,47828,1
38228,d,47829,2
38229,u,47830,3
38230,s,47831,4
38231,t,47832,5
38232,r,47833,6
38233,i,47834,7
38234,a,47835,8
38235,l,47836,9
38236,i,47837,10
38237,z,47838,11
38238,e,47839,12
38240,n,47841,1
38241,d,47842,2
38242,u,47843,3
38243,s,47844,4
38244,t,47845,5
38245,r,47846,6
38246,i,47847,7
38247,a,47848,8
38248,l,47849,9
38249,i,47850,10
38250,z,47851,11
38251,e,47852,12
38253,n,47854,1
38254,d,47855,2
38255,u,47856,3
38256,s,47857,4
38257,t,47858,5
38258,r,47859,6
38259,i,47860,7
38260,a,47861,8
38261,l,47862,9
38262,i,47863,10
38263,z,47864,11
38264,e,47865,12
38266,n,47880,1
38267,d,47881,2
38268,u,47882,3
38269,s,47883,4
38270,t,47884,5
38271,r,47885,6
38272,i,47886,7
38273,a,47887,8
38274,l,47888,9
38275,i,47889,10
38276,z,47890,11
38277,e,47891,12
38279,n,47893,1
38280,d,47894,2
38281,u,47895,3
38282,s,47896,4
38283,t,47897,5
38284,r,47898,6
38285,i,47899,7
38286,a,47900,8
38287,l,47901,9
38288,i,47902,10
38289,z,47903,11
38290,e,47904,12
38292,n,47906,1
38293,d,47907,2
38294,u,47908,3
38295,s,47909,4
38296,t,47910,5
38297,r,47911,6
38298,i,47912,7
38299,a,47913,8
38300,l,47914,9
38301,i,47915,10
38302,z,47916,11
38303,e,47917,12
38305,n,47932,1
38306,d,47933,2
38307,u,47934,3
38308,s,47935,4
38309,t,47936,5
38310,r,47937,6
38311,i,47938,7
38312,a,47939,8
38313,l,47940,9
38314,i,47941,10
38315,z,47942,11
38316,e,47943,12
38318,n,47945,1
38319,d,47946,2
38320,u,47947,3
38321,s,47948,4
38322,t,47949,5
38323,r,47950,6
38324,i,47951,7
38325,a,47952,8
38326,l,47953,9
38327,i,47954,10
38328,z,47955,11
38329,e,47956,12
38331,n,47958,1
38332,d,47959,2
38333,u,47960,3
38334,s,47961,4
38335,t,47962,5
38336,r,47963,6
38337,i,47964,7
38338,a,47965,8
38339,l,47966,9
38340,i,47967,10
38341,z,47968,11
38342,e,47969,12
38344,n,47971,1
38345,d,47972,2
38346,u,47973,3
38347,s,47974,4
38348,t,47975,5
38349,r,47976,6
38350,i,47977,7
38351,a,47978,8
38352,l,47979,9
38353,i,47980,10
38354,z,47981,11
38355,e,47982,12
38357,w,47984,1
38358,a,47985,2
38360,w,47987,1
38361,a,47988,2
38363,w,47990,1
38364,a,47991,2
38366,w,47996,1
38367,a,47997,2
38369,w,47999,1
38370,a,48000,2
38372,w,48002,1
38373,a,48003,2
38375,w,48008,1
38376,a,48009,2
38378,w,48011,1
38379,a,48012,2
38381,w,48014,1
38382,a,48015,2
38384,w,48020,1
38385,a,48021,2
38387,w,48023,1
38388,a,48024,2
38390,w,48026,1
38391,a,48027,2
38393,w,48029,1
38394,a,48030,2
38396,w,48032,1
38397,a,48033,2
38399,w,48035,1
38400,a,48036,2
38402,w,48038,1
38403,a,48039,2
38405,w,48041,1
38406,a,48042,2
38408,w,48044,1
38409,a,48045,2
38411,w,48047,1
38412,a,48048,2
38414,w,48050,1
38415,a,48051,2
38417,w,48053,1
38418,a,48054,2
38420,w,48056,1
38421,a,48057,2
38423,w,48062,1
38424,a,48063,2
38426,w,48065,1
38427,a,48066,2
38429,w,48068,1
38430,a,48069,2
38432,w,48071,1
38433,a,48072,2
38435,w,48074,1
38436,a,48075,2
38438,w,48077,1
38439,a,48078,2
38441,w,48080,1
38442,a,48081,2
38444,w,48089,1
38445,a,48090,2
38447,w,48092,1
38448,a,48093,2
38450,w,48095,1
38451,a,48096,2
38453,w,48104,1
38454,a,48105,2
38456,w,48107,1
38457,a,48108,2
38459,w,48110,1
38460,a,48111,2
38462,w,48113,1
38463,a,48114,2
38465,w,48116,1
38466,a,48117,2
38468,w,48119,1
38469,a,48120,2
38471,w,48122,1
38472,a,48123,2
38474,w,48125,1
38475,a,48126,2
38477,w,48128,1
38478,a,48129,2
38480,w,48131,1
38481,a,48132,2
38483,w,48134,1
38484,a,48135,2
38486,w,48137,1
38487,a,48138,2
38489,w,48140,1
38490,a,48141,2
38492,w,48143,1
38493,a,48144,2
38495,w,48146,1
38496,a,48147,2
38498,w,48149,1
38499,a,48150,2
38501,w,48152,1
38502,a,48153,2
38504,w,48155,1
38505,a,48156,2
38507,w,48158,1
38508,a,48159,2
38510,w,48161,1
38511,a,48162,2
38513,w,48164,1
38514,a,48165,2
38516,w,48167,1
38517,a,48168,2
38519,w,48173,1
38520,a,48174,2
38522,w,48176,1
38523,a,48177,2
38525,w,48179,1
38526,a,48180,2
38528,w,48182,1
38529,a,48183,2
38531,w,48185,1
38532,a,48186,2
38534,w,48188,1
38535,a,48189,2
38537,w,48191,1
38538,a,48192,2
38540,w,48194,1
38541,a,48195,2
38543,w,48200,1
38544,a,48201,2
38546,w,48206,1
38547,a,48207,2
38549,w,48209,1
38550,a,48210,2
38552,w,48215,1
38553,a,48216,2
38555,w,48218,1
38556,a,48219,2
38558,w,48221,1
38559,a,48222,2
38561,w,48224,1
38562,a,48225,2
38564,w,48230,1
38565,a,48231,2
38567,w,48233,1
38568,a,48234,2
38570,w,48236,1
38571,a,48237,2
38573,w,48239,1
38574,a,48240,2
38576,w,48242,1
38577,a,48243,2
38579,w,48245,1
38580,a,48246,2
38582,w,48248,1
38583,a,48249,2
38585,w,48251,1
38586,a,48252,2
38588,w,48254,1
38589,a,48255,2
38591,w,48263,1
38592,a,48264,2
38594,w,48266,1
38595,a,48267,2
38597,w,48278,1
38598,a,48279,2
38600,w,48281,1
38601,a,48282,2
38603,w,48284,1
38604,a,48285,2
38606,w,48287,1
38607,a,48288,2
38609,w,48296,1
38610,a,48297,2
38612,w,48299,1
38613,a,48300,2
38615,w,48302,1
38616,a,48303,2
38618,w,48305,1
38619,a,48306,2
38621,w,48308,1
38622,a,48309,2
38624,w,48311,1
38625,a,48312,2
38627,w,48314,1
38628,a,48315,2
38630,w,48317,1
38631,a,48318,2
38633,w,48320,1
38634,a,48321,2
38636,w,48323,1
38637,a,48324,2
38639,w,48326,1
38640,a,48327,2
38642,w,48329,1
38643,a,48330,2
38645,w,48332,1
38646,a,48333,2
38648,w,48335,1
38649,a,48336,2
38651,w,48338,1
38652,a,48339,2
38654,w,48341,1
38655,a,48342,2
38657,w,48344,1
38658,a,48345,2
38660,w,48350,1
38661,a,48351,2
38663,w,48356,1
38664,a,48357,2
38666,w,48362,1
38667,a,48363,2
38669,w,48374,1
38670,a,48375,2
38672,w,48377,1
38673,a,48378,2
38675,w,48380,1
38676,a,48381,2
38678,w,48383,1
38679,a,48384,2
38681,w,48386,1
38682,a,48387,2
38684,w,48389,1
38685,a,48390,2
38687,w,48392,1
38688,a,48393,2
38690,w,48395,1
38691,a,48396,2
38693,w,48398,1
38694,a,48399,2
38696,w,48401,1
38697,a,48402,2
38699,w,48404,1
38700,a,48405,2
38702,w,48407,1
38703,a,48408,2
38705,w,48410,1
38706,a,48411,2
38708,w,48413,1
38709,a,48414,2
38711,y,48416,1
38712,m,48417,2
38713,p,48418,3
38714,a,48419,4
38715,t,48420,5
38716,h,48421,6
38717,e,48422,7
38718,t,48423,8
38719,i,48424,9
38720,c,48425,10
38721,a,48426,11
38722,l,48427,12
38723,l,48428,13
38725,y,48430,1
38726,m,48431,2
38727,p,48432,3
38728,a,48433,4
38729,t,48434,5
38730,h,48435,6
38731,e,48436,7
38732,t,48437,8
38733,i,48438,9
38734,c,48439,10
38735,a,48440,11
38736,l,48441,12
38737,l,48442,13
38739,y,48458,1
38740,m,48459,2
38741,p,48460,3
38742,a,48461,4
38743,t,48462,5
38744,h,48463,6
38745,e,48464,7
38746,t,48465,8
38747,i,48466,9
38748,c,48467,10
38749,a,48468,11
38750,l,48469,12
38751,l,48470,13
38753,y,48486,1
38754,m,48487,2
38755,p,48488,3
38756,a,48489,4
38757,t,48490,5
38758,h,48491,6
38759,e,48492,7
38760,t,48493,8
38761,i,48494,9
38762,c,48495,10
38763,a,48496,11
38764,l,48497,12
38765,l,48498,13
38767,y,48500,1
38768,m,48501,2
38769,p,48502,3
38770,a,48503,4
38771,t,48504,5
38772,h,48505,6
38773,e,48506,7
38774,t,48507,8
38775,i,48508,9
38776,c,48509,10
38777,a,48510,11
38778,l,48511,12
38779,l,48512,13
38781,y,48528,1
38782,m,48529,2
38783,p,48530,3
38784,a,48531,4
38785,t,48532,5
38786,h,48533,6
38787,e,48534,7
38788,t,48535,8
38789,i,48536,9
38790,c,48537,10
38791,a,48538,11
38792,l,48539,12
38793,l,48540,13
38795,y,48542,1
38796,m,48543,2
38797,p,48544,3
38798,a,48545,4
38799,t,48546,5
38800,h,48547,6
38801,e,48548,7
38802,t,48549,8
38803,i,48550,9
38804,c,48551,10
38805,a,48552,11
38806,l,48553,12
38807,l,48554,13
38809,y,48556,1
38810,m,48557,2
38811,p,48558,3
38812,a,48559,4
38813,t,48560,5
38814,h,48561,6
38815,e,48562,7
38816,t,48563,8
38817,i,48564,9
38818,c,48565,10
38819,a,48566,11
38820,l,48567,12
38821,l,48568,13
38823,y,48570,1
38824,m,48571,2
38825,p,48572,3
38826,a,48573,4
38827,t,48574,5
38828,h,48575,6
38829,e,48576,7
38830,t,48577,8
38831,i,48578,9
38832,c,48579,10
38833,a,48580,11
38834,l,48581,12
38835,l,48582,13
38837,y,48584,1
38838,m,48585,2
38839,p,48586,3
38840,a,48587,4
38841,t,48588,5
38842,h,48589,6
38843,e,48590,7
38844,t,48591,8
38845,i,48592,9
38846,c,48593,10
38847,a,48594,11
38848,l,48595,12
38849,l,48596,13
38851,y,48598,1
38852,m,48599,2
38853,p,48600,3
38854,a,48601,4
38855,t,48602,5
38856,h,48603,6
38857,e,48604,7
38858,t,48605,8
38859,i,48606,9
38860,c,48607,10
38861,a,48608,11
38862,l,48609,12
38863,l,48610,13
38865,y,48626,1
38866,m,48627,2
38867,p,48628,3
38868,a,48629,4
38869,t,48630,5
38870,h,48631,6
38871,e,48632,7
38872,t,48633,8
38873,i,48634,9
38874,c,48635,10
38875,a,48636,11
38876,l,48637,12
38877,l,48638,13
38879,y,48640,1
38880,m,48641,2
38881,p,48642,3
38882,a,48643,4
38883,t,48644,5
38884,h,48645,6
38885,e,48646,7
38886,t,48647,8
38887,i,48648,9
38888,c,48649,10
38889,a,48650,11
38890,l,48651,12
38891,l,48652,13
38893,y,48654,1
38894,m,48655,2
38895,p,48656,3
38896,a,48657,4
38897,t,48658,5
38898,h,48659,6
38899,e,48660,7
38900,t,48661,8
38901,i,48662,9
38902,c,48663,10
38903,a,48664,11
38904,l,48665,12
38905,l,48666,13
38907,y,48668,1
38908,m,48669,2
38909,p,48670,3
38910,a,48671,4
38911,t,48672,5
38912,h,48673,6
38913,e,48674,7
38914,t,48675,8
38915,i,48676,9
38916,c,48677,10
38917,a,48678,11
38918,l,48679,12
38919,l,48680,13
38921,y,48682,1
38922,m,48683,2
38923,p,48684,3
38924,a,48685,4
38925,t,48686,5
38926,h,48687,6
38927,e,48688,7
38928,t,48689,8
38929,i,48690,9
38930,c,48691,10
38931,a,48692,11
38932,l,48693,12
38933,l,48694,13
38935,y,48696,1
38936,m,48697,2
38937,p,48698,3
38938,a,48699,4
38939,t,48700,5
38940,h,48701,6
38941,e,48702,7
38942,t,48703,8
38943,i,48704,9
38944,c,48705,10
38945,a,48706,11
38946,l,48707,12
38947,l,48708,13
38949,y,48710,1
38950,m,48711,2
38951,p,48712,3
38952,a,48713,4
38953,t,48714,5
38954,h,48715,6
38955,e,48716,7
38956,t,48717,8
38957,i,48718,9
38958,c,48719,10
38959,a,48720,11
38960,l,48721,12
38961,l,48722,13
38963,y,48752,1
38964,m,48753,2
38965,p,48754,3
38966,a,48755,4
38967,t,48756,5
38968,h,48757,6
38969,e,48758,7
38970,t,48759,8
38971,i,48760,9
38972,c,48761,10
38973,a,48762,11
38974,l,48763,12
38975,l,48764,13
38977,y,48766,1
38978,m,48767,2
38979,p,48768,3
38980,a,48769,4
38981,t,48770,5
38982,h,48771,6
38983,e,48772,7
38984,t,48773,8
38985,i,48774,9
38986,c,48775,10
38987,a,48776,11
38988,l,48777,12
38989,l,48778,13
38991,y,48780,1
38992,m,48781,2
38993,p,48782,3
38994,a,48783,4
38995,t,48784,5
38996,h,48785,6
38997,e,48786,7
38998,t,48787,8
38999,i,48788,9
39000,c,48789,10
39001,a,48790,11
39002,l,48791,12
39003,l,48792,13
39005,y,48794,1
39006,m,48795,2
39007,p,48796,3
39008,a,48797,4
39009,t,48798,5
39010,h,48799,6
39011,e,48800,7
39012,t,48801,8
39013,i,48802,9
39014,c,48803,10
39015,a,48804,11
39016,l,48805,12
39017,l,48806,13
39019,y,48808,1
39020,m,48809,2
39021,p,48810,3
39022,a,48811,4
39023,t,48812,5
39024,h,48813,6
39025,e,48814,7
39026,t,48815,8
39027,i,48816,9
39028,c,48817,10
39029,a,48818,11
39030,l,48819,12
39031,l,48820,13
39033,y,48822,1
39034,m,48823,2
39035,p,48824,3
39036,a,48825,4
39037,t,48826,5
