,Prediction,NextId,Position
41407,e,51756,9
24517,i,30827,9
15121,l,18850,9
39055,i,48858,9
24699,i,31087,9
14771,l,18430,9
7706,i,9610,9
4542,t,-1,9
4974,t,-1,9
38326,l,47953,9
9115,e,-1,9
39041,i,48830,9
38352,l,47979,9
19514,n,24410,9
4740,t,-1,9
14471,l,18060,9
7695,i,9599,9
19384,n,24180,9
14741,l,18400,9
9097,e,-1,9
15091,l,18810,9
14481,l,18070,9
4578,t,-1,9
19354,n,24140,9
746,g,-1,9
11244,b,14121,9
14351,l,17900,9
15081,l,18800,9
24647,i,31022,9
39027,i,48816,9
24660,i,31035,9
41421,e,51784,9
32756,t,41196,9
30736,t,38678,9
31042,d,-1,9
728,g,-1,9
9106,e,-1,9
548,g,-1,9
4560,t,-1,9
24673,i,31061,9
24816,i,31217,9
24530,i,30853,9
15101,l,18830,9
7486,i,9357,9
38957,i,48718,9
4992,t,-1,9
31600,d,-1,9
41463,e,51826,9
4569,t,-1,9
11409,b,14319,9
14781,l,18440,9
19544,n,24460,9
15201,l,18960,9
17,g,-1,9
24985,i,31425,9
39237,i,49054,9
37884,l,47368,9
4263,t,-1,9
15311,l,19130,9
11453,b,14363,9
31834,d,-1,9
31465,d,-1,9
30544,t,38450,9
4272,t,-1,9
7398,i,9236,9
19574,n,24490,9
37897,l,47394,9
22740,s,-1,9
39601,i,49544,9
24972,i,31412,9
14791,l,18450,9
19224,n,23980,9
19714,n,24660,9
30532,t,38438,9
39251,i,49068,9
37858,l,47342,9
22731,s,-1,9
41309,e,51658,9
7794,i,9720,9
11057,b,13857,9
24998,i,31438,9
14651,l,18290,9
24413,i,30710,9
37871,l,47355,9
39937,g,50006,9
4254,t,-1,9
31150,d,-1,9
98,g,-1,9
39727,g,49754,9
8962,e,-1,9
15301,l,19120,9
14511,l,18100,9
30556,t,38462,9
22749,s,-1,9
39223,i,49040,9
37936,l,47446,9
9187,e,-1,9
251,g,-1,9
4299,t,-1,9
24946,i,31386,9
11068,b,13868,9
31141,d,-1,9
8971,e,-1,9
7552,i,9445,9
4938,t,-1,9
37949,l,47472,9
15291,l,19090,9
14271,l,17820,9
14661,l,18300,9
674,g,-1,9
40819,e,51056,9
764,g,-1,9
37910,l,47407,9
39923,g,49992,9
4281,t,-1,9
19234,n,23990,9
30856,t,38822,9
14911,l,18610,9
41323,e,51672,9
4704,t,-1,9
37923,l,47433,9
24426,i,30723,9
24959,i,31399,9
4290,t,-1,9
31474,d,-1,9
4794,t,-1,9
4245,t,-1,9
41561,e,51980,9
25011,i,31451,9
37780,l,47238,9
39279,i,49096,9
4191,t,-1,9
22704,s,-1,9
30784,t,38738,9
9205,e,-1,9
19584,n,24500,9
30496,t,38402,9
25063,i,31516,9
31690,d,-1,9
41505,e,51868,9
37793,l,47264,9
4200,t,-1,9
31447,d,-1,9
19204,n,23950,9
39587,i,49530,9
31825,d,-1,9
40833,e,51070,9
899,g,-1,9
7365,i,9170,9
19194,n,23940,9
37754,l,47212,9
467,g,-1,9
41281,e,51630,9
24400,i,30697,9
25089,i,31568,9
30484,t,38390,9
32275,t,40598,9
37767,l,47225,9
14641,l,18280,9
39965,g,50034,9
107,g,-1,9
31438,d,-1,9
7629,i,9522,9
25076,i,31529,9
7376,i,9181,9
7805,i,9742,9
4209,t,-1,9
22722,s,-1,9
19414,n,24270,9
25024,i,31477,9
19214,n,23960,9
9196,e,-1,9
38887,i,48648,9
7387,i,9225,9
4236,t,-1,9
31456,d,-1,9
665,g,-1,9
37845,l,47316,9
233,g,-1,9
476,g,-1,9
30976,t,38990,9
14421,l,18000,9
37832,l,47303,9
14901,l,18600,9
30520,t,38426,9
4227,t,-1,9
25050,i,31503,9
14461,l,18050,9
37806,l,47277,9
39265,i,49082,9
30508,t,38414,9
4929,t,-1,9
22713,s,-1,9
4308,t,-1,9
41295,e,51644,9
37819,l,47290,9
39951,g,50020,9
11046,b,13846,9
25037,i,31490,9
4641,t,-1,9
4803,t,-1,9
31159,d,-1,9
4218,t,-1,9
656,g,-1,9
7783,i,9709,9
19244,n,24000,9
15231,l,18990,9
40805,e,51042,9
4776,t,-1,9
8989,e,-1,9
31672,d,-1,9
38079,l,47615,9
24855,i,31282,9
14501,l,18090,9
494,g,-1,9
31114,d,-1,9
692,g,-1,9
4389,t,-1,9
11178,b,14033,9
14301,l,17850,9
22785,s,-1,9
7431,i,9280,9
14941,l,18640,9
19274,n,24030,9
19554,n,24470,9
41351,e,51700,9
4947,t,-1,9
38053,l,47589,9
14681,l,18320,9
30988,t,39014,9
39881,g,49950,9
24868,i,31295,9
4371,t,-1,9
19404,n,24230,9
7761,i,9676,9
31510,d,-1,9
38066,l,47602,9
30616,t,38522,9
39629,i,49572,9
39167,i,48984,9
4380,t,-1,9
11090,b,13890,9
9169,e,-1,9
30628,t,38546,9
7750,i,9665,9
30640,t,38558,9
31861,d,-1,9
19484,n,24370,9
41365,e,51714,9
539,g,-1,9
24829,i,31230,9
7541,i,9434,9
4416,t,-1,9
11101,b,13912,9
31528,d,-1,9
30832,t,38786,9
38131,l,47706,9
7442,i,9313,9
39139,i,48956,9
38118,l,47667,9
38915,i,48676,9
11431,b,14341,9
4407,t,-1,9
38092,l,47641,9
15221,l,18980,9
260,g,-1,9
31519,d,-1,9
4398,t,-1,9
24842,i,31243,9
39153,i,48970,9
24465,i,30775,9
19284,n,24040,9
38105,l,47654,9
39867,g,49936,9
11266,b,14143,9
31105,d,-1,9
14691,l,18330,9
15211,l,18970,9
22794,s,-1,9
4632,t,-1,9
39181,i,48998,9
24881,i,31308,9
4326,t,-1,9
14281,l,17830,9
41337,e,51686,9
15271,l,19050,9
24439,i,30736,9
24920,i,31360,9
5001,t,-1,9
14921,l,18620,9
19254,n,24010,9
37988,l,47511,9
14671,l,18310,9
11079,b,13879,9
15261,l,19040,9
31492,d,-1,9
4335,t,-1,9
31681,d,-1,9
39615,i,49558,9
31132,d,-1,9
11387,b,14297,9
15281,l,19060,9
7409,i,9247,9
31483,d,-1,9
30568,t,38474,9
37962,l,47485,9
39909,g,49978,9
38901,i,48662,9
19564,n,24480,9
24933,i,31373,9
4317,t,-1,9
31843,d,-1,9
30844,t,38798,9
39209,i,49026,9
30580,t,38486,9
22758,s,-1,9
37975,l,47498,9
22767,s,-1,9
38001,l,47524,9
566,g,-1,9
4353,t,-1,9
38027,l,47550,9
19264,n,24020,9
7640,i,9544,9
31501,d,-1,9
14931,l,18630,9
22776,s,-1,9
11332,b,14231,9
14291,l,17840,9
30604,t,38510,9
31852,d,-1,9
24452,i,30749,9
4362,t,-1,9
38040,l,47563,9
15241,l,19010,9
24894,i,31321,9
31123,d,-1,9
15251,l,19030,9
683,g,-1,9
24907,i,31347,9
11442,b,14352,9
9178,e,-1,9
39195,i,49012,9
14411,l,17990,9
4344,t,-1,9
4785,t,-1,9
485,g,-1,9
41491,e,51854,9
30592,t,38498,9
38014,l,47537,9
39895,g,49964,9
19724,n,24670,9
7420,i,9269,9
7772,i,9698,9
89,g,-1,9
8980,e,-1,9
25788,l,32411,9
14551,l,18150,9
29500,l,37142,9
29800,l,37522,9
2799,a,3436,9
22173,s,-1,9
26386,d,-1,9
10837,b,13571,9
28819,y,-1,9
27454,v,34452,9
33198,t,41703,9
6464,g,-1,9
6914,g,-1,9
26377,d,-1,9
28810,y,-1,9
9718,e,-1,9
5977,n,7330,9
29810,l,37532,9
26395,d,-1,9
27442,v,34440,9
6905,g,-1,9
33211,t,41716,9
10826,b,13560,9
27430,v,34428,9
9439,e,-1,9
6896,g,-1,9
5967,n,7320,9
26413,d,-1,9
41113,e,51420,9
2811,a,3460,9
33224,t,41729,9
29790,l,37512,9
22164,s,-1,9
5597,n,6840,9
26404,d,-1,9
40441,g,50622,9
9709,e,-1,9
28828,y,-1,9
6473,g,-1,9
26422,d,-1,9
5587,n,6830,9
9430,e,-1,9
40287,g,50426,9
27490,v,34512,9
5987,n,7350,9
6932,g,-1,9
6455,g,-1,9
40413,g,50580,9
5577,n,6820,9
26328,l,33091,9
28783,y,-1,9
33159,t,41664,9
36260,i,45333,9
27502,v,34524,9
2835,a,3496,9
22200,s,-1,9
9421,e,-1,9
2823,a,3472,9
29840,l,37562,9
26338,l,33111,9
9727,e,-1,9
26368,d,-1,9
29820,l,37542,9
27466,v,34464,9
33185,t,41690,9
10848,b,13593,9
3435,a,4216,9
26358,l,33131,9
22182,s,-1,9
29830,l,37552,9
6923,g,-1,9
27478,v,34476,9
40455,g,50636,9
28792,y,-1,9
26348,l,33121,9
33172,t,41677,9
22191,s,-1,9
28801,y,-1,9
2787,a,3424,9
28837,y,-1,9
27418,v,34416,9
29720,l,37442,9
9691,e,-1,9
22119,s,-1,9
6491,g,-1,9
28873,y,-1,9
6860,g,-1,9
26503,d,-1,9
29730,l,37452,9
27382,v,34368,9
9457,e,-1,9
3459,a,4240,9
5617,n,6860,9
26494,d,-1,9
10804,b,13538,9
28864,y,-1,9
2751,a,3376,9
5947,n,7290,9
10793,b,13505,9
26512,d,-1,9
6842,g,-1,9
29690,l,37412,9
10782,b,13494,9
26539,d,-1,9
28891,y,-1,9
2739,a,3364,9
26530,d,-1,9
27394,v,34380,9
29700,l,37422,9
22110,s,-1,9
29710,l,37432,9
26521,d,-1,9
5627,n,6870,9
28882,y,-1,9
27370,v,34356,9
41127,e,51448,9
6851,g,-1,9
2763,a,3400,9
29740,l,37462,9
26485,d,-1,9
341,g,-1,9
26449,d,-1,9
2775,a,3412,9
33250,t,41768,9
22146,s,-1,9
6482,g,-1,9
5607,n,6850,9
152,g,-1,9
29770,l,37492,9
26440,d,-1,9
28846,y,-1,9
26431,d,-1,9
33237,t,41742,9
3447,a,4228,9
22155,s,-1,9
29780,l,37502,9
6887,g,-1,9
10859,b,13604,9
26458,d,-1,9
6878,g,-1,9
26,g,-1,9
22128,s,-1,9
6869,g,-1,9
29750,l,37472,9
40273,g,50412,9
26476,d,-1,9
40427,g,50608,9
29760,l,37482,9
5957,n,7310,9
26467,d,-1,9
28855,y,-1,9
33263,t,41794,9
22137,s,-1,9
27406,v,34404,9
9448,e,-1,9
10815,b,13549,9
9700,e,-1,9
26318,l,33081,9
36271,i,45344,9
41099,e,51406,9
6410,g,-1,9
11618,b,14539,9
3387,a,4120,9
27634,v,34668,9
36392,i,45509,9
41071,e,51378,9
28675,y,-1,9
9772,e,-1,9
40203,g,50328,9
2931,a,3592,9
26218,l,32971,9
28666,y,-1,9
40483,g,50664,9
22245,s,-1,9
9403,e,-1,9
33081,t,41586,9
2919,a,3580,9
28684,y,-1,9
27622,v,34656,9
404,g,-1,9
28693,y,-1,9
27610,v,34644,9
6968,g,-1,9
26238,l,33001,9
29900,l,37662,9
2907,a,3568,9
6977,g,-1,9
36370,i,45476,9
41673,e,52134,9
377,g,-1,9
22236,s,-1,9
6027,n,7390,9
26228,l,32981,9
29910,l,37672,9
36381,i,45498,9
9763,e,-1,9
27646,v,34680,9
36403,i,45531,9
33068,t,41573,9
22254,s,-1,9
6986,g,-1,9
6047,n,7420,9
28639,y,-1,9
26188,l,32931,9
10881,b,13637,9
36436,i,45586,9
27682,v,34716,9
2955,a,3616,9
26178,l,32921,9
6392,g,-1,9
40315,g,50454,9
28630,y,-1,9
22263,s,-1,9
27694,v,34728,9
33042,t,41547,9
29932,t,37694,9
28702,y,-1,9
27670,v,34704,9
36425,i,45553,9
6037,n,7400,9
26208,l,32961,9
29920,t,37682,9
27658,v,34692,9
197,g,-1,9
28657,y,-1,9
36414,i,45542,9
28648,y,-1,9
6401,g,-1,9
5547,n,6780,9
2943,a,3604,9
26198,l,32951,9
3375,a,4108,9
11607,b,14528,9
9781,e,-1,9
33055,t,41560,9
350,g,-1,9
27358,v,34344,9
6419,g,-1,9
33094,t,41599,9
27538,v,34560,9
26298,l,33061,9
28756,y,-1,9
2859,a,3520,9
33133,t,41638,9
6437,g,-1,9
5567,n,6810,9
36304,i,45377,9
3411,a,4180,9
28747,y,-1,9
27550,v,34572,9
26288,l,33051,9
11640,b,14583,9
161,g,-1,9
6950,g,-1,9
29870,l,37622,9
5997,n,7360,9
36293,i,45366,9
9736,e,-1,9
40217,g,50342,9
29850,l,37592,9
332,g,-1,9
6941,g,-1,9
3423,a,4192,9
27514,v,34536,9
26308,l,33071,9
22218,s,-1,9
33146,t,41651,9
28774,y,-1,9
29860,l,37602,9
2847,a,3508,9
28765,y,-1,9
22209,s,-1,9
6446,g,-1,9
27526,v,34548,9
36282,i,45355,9
40469,g,50650,9
36315,i,45388,9
2871,a,3532,9
6959,g,-1,9
22227,s,-1,9
9583,e,-1,9
27586,v,34608,9
26258,l,33021,9
33107,t,41612,9
29890,l,37652,9
3399,a,4156,9
28711,y,-1,9
36348,i,45432,9
9754,e,-1,9
11629,b,14550,9
40301,g,50440,9
26248,l,33011,9
5557,n,6790,9
27598,v,34620,9
2895,a,3556,9
36359,i,45443,9
36337,i,45410,9
28720,y,-1,9
26278,l,33041,9
28738,y,-1,9
9745,e,-1,9
33120,t,41625,9
9412,e,-1,9
27562,v,34584,9
29880,l,37642,9
6017,n,7380,9
41085,e,51392,9
6007,n,7370,9
27574,v,34596,9
28729,y,-1,9
26268,l,33031,9
2883,a,3544,9
10870,b,13615,9
6428,g,-1,9
36326,i,45399,9
22101,s,-1,9
26548,d,-1,9
5637,n,6880,9
27142,d,-1,9
26863,d,-1,9
29350,l,36982,9
29090,l,36592,9
6707,g,-1,9
27151,d,-1,9
21957,s,-1,9
29360,l,36992,9
6581,g,-1,9
26854,d,-1,9
9619,e,-1,9
5757,n,7020,9
26845,d,-1,9
29370,l,37002,9
6716,g,-1,9
29340,l,36972,9
26872,d,-1,9
9529,e,-1,9
21948,s,-1,9
26899,d,-1,9
5777,n,7040,9
21939,s,-1,9
26890,d,-1,9
29110,l,36632,9
29320,l,36952,9
9610,e,-1,9
29380,l,37012,9
27133,d,-1,9
6698,g,-1,9
26881,d,-1,9
29330,l,36962,9
29100,l,36612,9
5767,n,7030,9
2607,a,3220,9
5857,n,7170,9
6590,g,-1,9
26836,d,-1,9
29080,l,36582,9
27160,d,-1,9
5737,n,7000,9
29420,l,37052,9
40245,g,50384,9
26800,d,-1,9
29430,l,37062,9
27187,d,-1,9
21984,s,-1,9
29053,y,-1,9
9628,e,-1,9
26791,d,-1,9
29440,l,37072,9
27196,d,-1,9
5727,n,6990,9
26782,d,-1,9
5877,n,7190,9
6563,g,-1,9
6734,g,-1,9
27124,d,-1,9
2631,a,3244,9
29062,y,-1,9
2619,a,3232,9
21966,s,-1,9
9520,e,-1,9
5867,n,7180,9
26827,d,-1,9
29071,y,-1,9
29390,l,37022,9
26809,d,-1,9
27169,d,-1,9
29400,l,37032,9
6725,g,-1,9
6572,g,-1,9
26818,d,-1,9
27178,d,-1,9
21975,s,-1,9
29410,l,37042,9
5747,n,7010,9
21993,s,-1,9
29310,l,36942,9
26908,d,-1,9
6644,g,-1,9
40231,g,50356,9
2523,a,3124,9
27007,d,-1,9
29160,l,36702,9
9592,e,-1,9
29220,l,36822,9
5837,n,7150,9
27079,d,-1,9
26998,d,-1,9
29150,l,36682,9
2571,a,3172,9
9565,e,-1,9
29230,l,36842,9
26989,d,-1,9
6617,g,-1,9
29210,l,36802,9
27016,d,-1,9
9574,e,-1,9
2547,a,3148,9
29180,l,36752,9
6626,g,-1,9
5827,n,7140,9
27043,d,-1,9
29190,l,36772,9
27061,d,-1,9
27088,d,-1,9
27034,d,-1,9
29200,l,36782,9
6635,g,-1,9
2535,a,3136,9
2559,a,3160,9
27025,d,-1,9
27070,d,-1,9
5817,n,7100,9
29170,l,36742,9
2511,a,3112,9
5807,n,7090,9
6608,g,-1,9
9547,e,-1,9
29280,l,36912,9
395,g,-1,9
26935,d,-1,9
6599,g,-1,9
5847,n,7160,9
27115,d,-1,9
9601,e,-1,9
5787,n,7050,9
6680,g,-1,9
26917,d,-1,9
29290,l,36922,9
29120,l,36642,9
2595,a,3208,9
9538,e,-1,9
29300,l,36932,9
26926,d,-1,9
6689,g,-1,9
29270,l,36902,9
6671,g,-1,9
6653,g,-1,9
26980,d,-1,9
29240,l,36862,9
26971,d,-1,9
9556,e,-1,9
29250,l,36872,9
29140,l,36672,9
26944,d,-1,9
6662,g,-1,9
26962,d,-1,9
5797,n,7060,9
26953,d,-1,9
29260,l,36882,9
29130,l,36652,9
2583,a,3196,9
27106,d,-1,9
27097,d,-1,9
36447,i,45597,9
29450,l,37092,9
29044,y,-1,9
6806,g,-1,9
26629,d,-1,9
2703,a,3316,9
29610,l,37302,9
28936,y,-1,9
29620,l,37312,9
27304,d,-1,9
22065,s,-1,9
26620,d,-1,9
5927,n,7250,9
28927,y,-1,9
10749,b,13450,9
27313,d,-1,9
9673,e,-1,9
26611,d,-1,9
6518,g,-1,9
27295,d,-1,9
5667,n,6920,9
28945,y,-1,9
6527,g,-1,9
2691,a,3304,9
26656,d,-1,9
28954,y,-1,9
27286,d,-1,9
29590,l,37282,9
6797,g,-1,9
29630,l,37332,9
40259,g,50398,9
5917,n,7230,9
10738,b,13439,9
29600,l,37292,9
22056,s,-1,9
9664,e,-1,9
9484,e,-1,9
26638,d,-1,9
26647,d,-1,9
2715,a,3328,9
6815,g,-1,9
5657,n,6900,9
386,g,-1,9
6833,g,-1,9
29670,l,37392,9
26566,d,-1,9
9682,e,-1,9
10771,b,13472,9
28900,y,-1,9
2727,a,3340,9
22092,s,-1,9
31276,d,-1,9
9466,e,-1,9
41575,e,51994,9
26557,d,-1,9
29680,l,37402,9
6500,g,-1,9
3471,a,4252,9
27346,v,34320,9
22047,s,-1,9
5937,n,7260,9
29660,l,37382,9
22074,s,-1,9
26602,d,-1,9
29640,l,37342,9
9475,e,-1,9
26593,d,-1,9
28918,y,-1,9
27322,v,34296,9
26575,d,-1,9
10760,b,13461,9
6509,g,-1,9
28909,y,-1,9
6824,g,-1,9
26584,d,-1,9
27334,v,34308,9
5647,n,6890,9
22083,s,-1,9
29650,l,37372,9
9511,e,-1,9
27277,d,-1,9
10727,b,13428,9
2655,a,3268,9
5707,n,6970,9
22011,s,-1,9
7139,g,-1,9
26737,d,-1,9
27223,d,-1,9
9502,e,-1,9
29510,l,37162,9
29017,y,-1,9
6761,g,-1,9
26728,d,-1,9
29008,y,-1,9
27232,d,-1,9
29520,l,37192,9
9646,e,-1,9
5887,n,7200,9
6554,g,-1,9
26746,d,-1,9
27214,d,-1,9
6743,g,-1,9
2643,a,3256,9
26773,d,-1,9
29460,l,37102,9
26764,d,-1,9
29470,l,37112,9
29035,y,-1,9
6545,g,-1,9
5717,n,6980,9
6752,g,-1,9
26755,d,-1,9
27205,d,-1,9
29480,l,37122,9
9637,e,-1,9
29026,y,-1,9
29490,l,37132,9
22002,s,-1,9
5897,n,7210,9
2667,a,3280,9
22020,s,-1,9
5687,n,6940,9
22038,s,-1,9
26683,d,-1,9
29560,l,37232,9
6536,g,-1,9
10716,b,13417,9
5907,n,7220,9
2679,a,3292,9
9655,e,-1,9
26674,d,-1,9
27268,d,-1,9
28972,y,-1,9
28963,y,-1,9
5677,n,6930,9
6788,g,-1,9
26665,d,-1,9
29570,l,37252,9
29580,l,37272,9
26692,d,-1,9
27259,d,-1,9
26719,d,-1,9
5697,n,6950,9
29530,l,37202,9
27241,d,-1,9
6770,g,-1,9
26710,d,-1,9
29540,l,37212,9
6779,g,-1,9
28999,y,-1,9
26701,d,-1,9
10705,b,13406,9
28990,y,-1,9
28981,y,-1,9
22029,s,-1,9
9493,e,-1,9
29550,l,37222,9
27250,d,-1,9
29944,t,37706,9
27052,d,-1,9
2967,a,3628,9
32886,t,41352,9
413,g,-1,9
36700,i,45894,9
3087,a,3748,9
9871,e,-1,9
40539,g,50720,9
30052,t,37814,9
6147,n,7540,9
25968,l,32641,9
9358,e,-1,9
22344,s,-1,9
27970,v,35064,9
36689,i,45883,9
28405,y,-1,9
3279,a,4000,9
18914,n,23600,9
10914,b,13681,9
28423,y,-1,9
3075,a,3736,9
41057,e,51364,9
27946,v,35016,9
25988,l,32671,9
30040,t,37802,9
28396,y,-1,9
32899,t,41365,9
6307,n,7770,9
28414,y,-1,9
7067,g,-1,9
27958,v,35052,9
25978,l,32661,9
41001,e,51308,9
36678,i,45872,9
28387,y,-1,9
27982,v,35076,9
7076,g,-1,9
36733,i,45927,9
28360,y,-1,9
188,g,-1,9
9880,e,-1,9
11563,b,14484,9
30064,t,37826,9
25938,l,32611,9
28018,v,35124,9
206,g,-1,9
28351,y,-1,9
7085,g,-1,9
22362,s,-1,9
32860,t,41326,9
6287,n,7740,9
6167,n,7560,9
32912,t,41378,9
28006,v,35112,9
18924,n,23610,9
40343,g,50482,9
25958,l,32631,9
36711,i,45905,9
6297,n,7750,9
5507,n,6730,9
3267,a,3976,9
28369,y,-1,9
22353,s,-1,9
28378,y,-1,9
6157,n,7550,9
25948,l,32621,9
36722,i,45916,9
3099,a,3772,9
32873,t,41339,9
27994,v,35088,9
25998,l,32681,9
9862,e,-1,9
6137,n,7530,9
22317,s,-1,9
30016,t,37778,9
179,g,-1,9
9844,e,-1,9
26038,l,32751,9
36612,i,45795,9
27874,v,34944,9
3303,a,4024,9
6117,n,7510,9
32938,t,41404,9
7049,g,-1,9
26028,l,32731,9
3051,a,3712,9
40931,e,51224,9
27886,v,34956,9
36623,i,45806,9
18894,n,23580,9
36601,i,45784,9
3315,a,4036,9
27850,v,34908,9
9835,e,-1,9
6337,n,7810,9
36590,i,45762,9
6107,n,7490,9
28477,y,-1,9
28495,y,-1,9
27862,v,34932,9
32951,t,41417,9
7040,g,-1,9
26048,l,32761,9
10903,b,13670,9
28486,y,-1,9
3039,a,3700,9
36744,i,45938,9
368,g,-1,9
6327,n,7800,9
30028,t,37790,9
9853,e,-1,9
28441,y,-1,9
27922,v,34992,9
26008,l,32701,9
18904,n,23590,9
36645,i,45828,9
6317,n,7790,9
314,g,-1,9
36656,i,45850,9
28432,y,-1,9
7058,g,-1,9
22335,s,-1,9
27934,v,35004,9
3291,a,4012,9
28468,y,-1,9
32925,t,41391,9
26018,l,32711,9
28459,y,-1,9
27898,v,34968,9
41015,e,51322,9
28450,y,-1,9
27910,v,34980,9
5517,n,6740,9
3063,a,3724,9
11574,b,14495,9
9367,e,-1,9
40525,g,50706,9
36634,i,45817,9
40385,g,50552,9
40175,g,50300,9
6127,n,7520,9
22326,s,-1,9
3111,a,3784,9
3255,a,3964,9
25928,l,32601,9
36854,i,46070,9
28252,y,-1,9
25838,l,32481,9
9961,e,-1,9
6247,n,7680,9
28150,v,35268,9
28138,v,35256,9
25828,l,32471,9
36865,i,46081,9
28234,y,-1,9
3171,a,3868,9
30124,t,37910,9
40567,g,50748,9
22407,s,-1,9
28243,y,-1,9
3207,a,3916,9
32795,t,41235,9
40357,g,50510,9
40371,g,50538,9
32808,t,41261,9
30112,t,37898,9
28261,y,-1,9
28126,v,35244,9
25848,l,32491,9
7121,g,-1,9
36843,i,46059,9
3219,a,3928,9
9916,e,-1,9
6207,n,7600,9
3159,a,3856,9
22398,s,-1,9
5487,n,6710,9
18964,n,23650,9
36832,i,46048,9
9952,e,-1,9
36876,i,46092,9
3183,a,3880,9
6237,n,7660,9
359,g,-1,9
6227,n,7640,9
18974,n,23670,9
3195,a,3904,9
36898,i,46125,9
28186,v,35328,9
9934,e,-1,9
36909,i,46136,9
28207,y,-1,9
30148,t,37934,9
9943,e,-1,9
28198,y,-1,9
25798,l,32431,9
32782,t,41222,9
32769,t,41209,9
28216,y,-1,9
28162,v,35292,9
40147,g,50272,9
7130,g,-1,9
6217,n,7610,9
25818,l,32461,9
40959,e,51252,9
22416,s,-1,9
10936,b,13725,9
9331,e,-1,9
36887,i,46114,9
28225,y,-1,9
28174,v,35316,9
25808,l,32441,9
30136,t,37922,9
9925,e,-1,9
18884,n,23570,9
6257,n,7700,9
11552,b,14473,9
32847,t,41313,9
7094,g,-1,9
9349,e,-1,9
3243,a,3952,9
28315,y,-1,9
25908,l,32571,9
28054,v,35172,9
5497,n,6720,9
28066,v,35184,9
9898,e,-1,9
30088,t,37850,9
28306,y,-1,9
25898,l,32551,9
40553,g,50734,9
36777,i,45982,9
28078,v,35196,9
36766,i,45960,9
28324,y,-1,9
30076,t,37838,9
28030,v,35148,9
40987,e,51294,9
36755,i,45949,9
28342,y,-1,9
28333,y,-1,9
3123,a,3796,9
40161,g,50286,9
25918,l,32591,9
9889,e,-1,9
28042,v,35160,9
22371,s,-1,9
6177,n,7570,9
6277,n,7720,9
18934,n,23620,9
25858,l,32501,9
36788,i,45993,9
32834,t,41287,9
9907,e,-1,9
28102,v,35220,9
6197,n,7590,9
25868,l,32521,9
3147,a,3832,9
18954,n,23640,9
30100,t,37862,9
28279,y,-1,9
305,g,-1,9
22389,s,-1,9
9340,e,-1,9
7112,g,-1,9
28270,y,-1,9
28114,v,35232,9
36821,i,46037,9
6187,n,7580,9
28288,y,-1,9
32821,t,41274,9
3135,a,3808,9
40917,e,51210,9
7103,g,-1,9
6267,n,7710,9
28297,y,-1,9
25888,l,32541,9
36810,i,46026,9
18944,n,23630,9
28090,v,35208,9
22380,s,-1,9
40973,e,51280,9
25878,l,32531,9
10925,b,13714,9
3231,a,3940,9
36799,i,46004,9
26058,l,32771,9
36667,i,45861,9
26108,l,32831,9
18874,n,23560,9
27826,v,34884,9
26128,l,32861,9
27754,v,34812,9
29992,t,37754,9
26148,l,32881,9
36502,i,45652,9
9826,e,-1,9
5537,n,6760,9
29956,t,37718,9
41589,e,52036,9
9817,e,-1,9
40945,e,51238,9
28549,y,-1,9
6067,n,7440,9
28522,y,-1,9
22272,s,-1,9
2979,a,3640,9
28558,y,-1,9
26158,l,32891,9
28621,y,-1,9
40497,g,50678,9
7031,g,-1,9
6097,n,7480,9
6347,g,-1,9
6057,n,7430,9
26078,l,32791,9
41029,e,51336,9
27718,v,34752,9
33029,t,41508,9
27790,v,34848,9
11585,b,14506,9
36469,i,45619,9
32990,t,41456,9
36568,i,45729,9
6356,g,-1,9
28612,y,-1,9
323,g,-1,9
9799,e,-1,9
7004,g,-1,9
3351,a,4084,9
6374,g,-1,9
6087,n,7470,9
40511,g,50692,9
27742,v,34800,9
28540,y,-1,9
5527,n,6750,9
36491,i,45641,9
33016,t,41482,9
26098,l,32811,9
3015,a,3676,9
26138,l,32871,9
40399,g,50566,9
7022,g,-1,9
2991,a,3652,9
28603,y,-1,9
27730,v,34776,9
28594,y,-1,9
36557,i,45718,9
36480,i,45630,9
36535,i,45696,9
22299,s,-1,9
32977,t,41443,9
27802,v,34860,9
29980,t,37742,9
170,g,-1,9
26088,l,32801,9
27814,v,34872,9
28531,y,-1,9
40189,g,50314,9
3327,a,4060,9
3339,a,4072,9
36546,i,45707,9
36524,i,45685,9
9385,e,-1,9
40329,g,50468,9
3027,a,3688,9
10892,b,13648,9
22290,s,-1,9
6995,g,-1,9
33003,t,41469,9
11596,b,14517,9
26118,l,32841,9
27838,v,34896,9
9394,e,-1,9
27766,v,34824,9
26168,l,32901,9
27706,v,34740,9
9376,e,-1,9
27778,v,34836,9
3363,a,4096,9
6077,n,7460,9
28576,y,-1,9
32964,t,41430,9
29968,t,37730,9
28567,y,-1,9
6383,g,-1,9
9808,e,-1,9
41043,e,51350,9
3003,a,3664,9
28504,y,-1,9
36513,i,45674,9
18864,n,23550,9
9790,e,-1,9
26068,l,32781,9
6365,g,-1,9
22281,s,-1,9
28585,y,-1,9
28513,y,-1,9
7013,g,-1,9
36458,i,45608,9
36579,i,45740,9
30004,t,37766,9
22308,s,-1,9
41072,n,51379,10
14592,y,-1,10
11311,l,14199,10
38986,c,48775,10
2632,b,3245,10
27623,e,34657,10
3232,b,3941,10
2992,b,3653,10
30857,i,38823,10
14762,y,-1,10
39098,c,48915,10
5868,g,-1,10
